,date,review,rating,review_tokens,review_tokens_removeST,review_tokens_removeST_vec,label
3673,2021-10-06,새벽 배송 완존 좋음,5,"['새벽', '배송', '완존']","['완존', '배송', '새벽']", 완존 배송 새벽,1
3674,2021-10-06,할인 쿠폰이 제공돼서 유용하게 쓸 수 있어,5,"['할인', '쿠폰', '제공', '수']","['쿠폰', '제공', '할인']", 쿠폰 제공 할인,1
3675,2021-10-06,새벽 배송이라 도착하면 아침 챙겨 먹고 출근할 수 있어서 너무 좋습니다 어머니는 고구마치즈 브리또를 아침 대용으로 드신답니다 감사해요,5,"['새벽', '배송', '도착', '아침', '출근', '수', '어머니', '고구마', '치즈', '브리또', '아침', '대용']","['도착', '배송', '대용', '아침', '어머니', '새벽', '고구마', '출근', '치즈', '브리또']", 도착 배송 대용 아침 어머니 새벽 고구마 출근 치즈 브리또,1
3676,2021-10-06,대박임 포장 보고 대박 배송에 놀라고 센스에 놀라고 가격에 놀라고 맛에 놀라고 신선함에도 자주 이용할 거 같아요,5,"['대박', '임', '포장', '보고', '대박', '배송', '센스', '가격', '맛', '자주', '이용', '거']","['포장', '배송', '대박', '가격', '센스', '보고', '맛']", 포장 배송 대박 가격 센스 보고 맛,1
3677,2021-10-05,여러모로 편리하고,5,['모로'],['모로'], 모로,1
3678,2021-10-05,빠른 배송 너무,5,['배송'],['배송'], 배송,1
3679,2021-10-05,훌륭한 앱과 서비스입니다,5,"['앱', '서비스']",['서비스'], 서비스,1
3680,2021-10-05,대전도 서비스돼서,5,"['대전', '서비스']","['대전', '서비스']", 대전 서비스,1
3681,2021-10-05,가입했다 앱만 지웠는데 다시 하려고 하니 아이디 비번이 가입된 게 없다고 나오고 다시 회원가입할라니 있는 아이디라고 나오고 어쩌란 건지,2,"['가입', '앱', '다시', '하니', '아이디', '비번', '가입', '게', '다시', '회원', '가입', '아이디', '어쩌란']","['어쩌란', '하니', '아이디', '회원', '다시', '비번']", 어쩌란 하니 아이디 회원 다시 비번,0
3682,2021-10-04,신선하고 맛있는 음식이 많아요,5,['음식'],['음식'], 음식,1
3683,2021-10-04,빠른 배송,5,['배송'],['배송'], 배송,1
3684,2021-10-04,카카오 페이지 이벤트 참여자인데 캐시를 안 주네요,1,"['카카오', '페이지', '이벤트', '참여자', '캐시', '안', '주네']","['캐시', '이벤트', '페이지', '참여자', '카카오', '주네']", 캐시 이벤트 페이지 참여자 카카오 주네,0
3685,2021-10-03,컬리 마케팅 잘 해  대학생을 위해서 배송비 기준을 좀만 낮춰줬으면 좋겠어요,5,"['컬리', '마케팅', '해', '대학생', '위해', '배송비', '기준', '좀']","['대학생', '기준', '배송비', '마케팅', '위해']", 대학생 기준 배송비 마케팅 위해,1
3686,2021-10-03,손쉽게 쇼핑해서 매일 아침 신선한 재료의 상품을 만나니 너무,1,"['쇼핑', '매일', '아침', '재료', '상품']","['아침', '상품', '재료', '매일']", 아침 상품 재료 매일,0
3687,2021-10-02,왜 잘 되는지 알겠는 서비스 초반에 계속 이용하게끔 그래서 스며들게끔 장점을 알아채게끔 해놨네요 감탄,5,"['왜', '서비스', '초반', '계속', '이용', '장점', '감탄']","['계속', '장점', '서비스', '감탄', '초반']", 계속 장점 서비스 감탄 초반,1
3688,2021-10-02,1앱에서 구매 상품 후기 수정 버튼이 없습니다 2상품 상세에 후기 사진을 바로 볼 수 없고 하나씩 글을 눌러야만 보여 불편합니다 3 상품 후기 올릴 때 사진 회전 기능이 없습니다 4 목록에서 장바구니 버튼 누를 때 옵션이 없는 상품이면 바로 담기면 좋겠는데 꼭 한 번 더 클릭해야 담깁니다,3,"['앱', '구매', '상품', '후기', '수정', '버튼', '상품', '상세', '후기', '사진', '바로', '볼', '수', '하나', '글', '상품', '후기', '때', '사진', '회전', '기능', '목록', '장바구니', '버튼', '때', '옵션', '상품', '이면', '바로', '꼭', '번', '더', '클릭']","['목록', '장바구니', '상품', '버튼', '글', '클릭', '사진', '구매', '회전', '수정', '이면', '후기', '옵션', '상세', '기능']", 목록 장바구니 상품 버튼 글 클릭 사진 구매 회전 수정 이면 후기 옵션 상세 기능,0
3689,2021-10-02,쪼아요,5,['쪼아'],['쪼아'], 쪼아,1
3690,2021-10-01,너무너무너무너무  샛별 배송 최고예요,5,"['샛별', '배송', '최고']",['배송'], 배송,1
3691,2021-10-01,간간이 사용하고 있네요,5,"['간간이', '사용']",['간간이'], 간간이,1
3692,2021-09-30,빠른 배송이 너무 좋고 음식들은 신선해서 더,5,"['배송', '음식', '더']","['음식', '배송']", 음식 배송,1
3693,2021-09-30,신선제품의 새벽 배송이 너무,5,"['신선', '제품', '새벽', '배송']","['제품', '배송', '새벽', '신선']", 제품 배송 새벽 신선,1
3694,2021-09-30,할인쿠폰 만원   대박이네요,5,"['할인', '쿠폰', '만원', '대박', '요']","['만원', '쿠폰', '대박', '할인']", 만원 쿠폰 대박 할인,1
3695,2021-09-30,경쟁사인 쿠팡뿐만 아니라 웬만한 인터넷 쇼핑몰 대부분보다 검색과 불편합니다 낮은가격순판매량순리뷰많은순 기능 추가 검색 이후 검색한 글자를 즉시 수정 가능하도록 변경 치킨을 검색한 후 킨을 지우고 즈를 써서 치즈를 검색할 수 있도록 특정 브랜드인텔리젠시아 등   즐겨찾기 기능 추가 100당 가격 표시 등 수정을 검토해 주세요 솔직히 업계 후발주자인데 검색 기능이 이렇게 안 좋을 줄은 상상도 못했네요 개발자분들 타사 보면서 좀 노력해 주세요 이건 변명할 것도 없이 처음 개발 때부터 타사 시스템 연구도 안 하면서 대충 만들었단 뜻이고 아주 기본적인 문제에요 십 년 넘은 네이버 쇼핑보다도 쓰기 불편한 검색입니다,2,"['경쟁', '사인', '쿠팡', '인터넷', '쇼핑몰', '대부분', '검색', '가격', '판매량', '리뷰', '순', '기능', '추가', '검색', '이후', '검색', '글자', '즉시', '수정', '변경', '치킨', '검색', '후', '킨', '를', '치즈', '검색', '수', '특정', '브랜드', '인텔리', '젠', '시아', '등', '즐겨찾기', '기능', '추가', '당', '가격', '표시', '등', '수정', '검토', '업계', '후', '발주', '검색', '기능', '안', '줄', '상상', '개발자', '좀', '노력', '이건', '변명', '것', '처음', '개발', '때', '시스템', '연구', '안', '대충', '뜻', '아주', '기본', '문제', '십', '년', '네이버', '쇼핑', '쓰기', '검색']","['기본', '인터넷', '브랜드', '업계', '대충', '판매량', '대부분', '기능', '즐겨찾기', '변명', '글자', '네이버', '치킨', '순', '쓰기', '젠', '뜻', '상상', '치즈', '개발', '인텔리', '킨', '시아', '이후', '가격', '발주', '경쟁', '리뷰', '쇼핑몰', '개발자', '줄', '사인', '변경', '검토', '이건', '특정', '십', '수정', '시스템', '노력', '연구', '당']", 기본 인터넷 브랜드 업계 대충 판매량 대부분 기능 즐겨찾기 변명 글자 네이버 치킨 순 쓰기 젠 뜻 상상 치즈 개발 인텔리 킨 시아 이후 가격 발주 경쟁 리뷰 쇼핑몰 개발자 줄 사인 변경 검토 이건 특정 십 수정 시스템 노력 연구 당,0
3696,2021-09-30,가격은 좀 있어요 근데 잘 보고 사면 괜찮아요,5,"['가격', '좀', '보고', '사면']","['가격', '보고', '사면']", 가격 보고 사면,1
3697,2021-09-30,신선하고 좋은 물건 편안히 구입할 수 있어,5,"['물건', '구입', '수']",['구입'], 구입,1
3698,2021-09-29,획기적인 새벽 배송 시스템에 100 만족하고 품질도 좋아 자주 애용합니다,5,"['획기', '새벽', '배송', '시스템', '품질', '자주', '애용']","['배송', '새벽', '획기', '시스템', '품질']", 배송 새벽 획기 시스템 품질,1
3699,2021-09-29,너무너무  짱짱,5,['짱짱'],['짱짱'], 짱짱,1
3700,2021-09-28,삭제,1,['삭제'],['삭제'], 삭제,0
3701,2021-09-28,포인트 쿠폰  역시 컬리입니다,5,"['포인트', '쿠폰', '역시', '컬리']","['포인트', '역시', '쿠폰']", 포인트 역시 쿠폰,1
3702,2021-09-28,검색 후 검색 결과 화면에서 다른 키워드 재검색이 안된다는 점이 불편하네요 다시 나갔다 오는 게 은근 짜증 납니다 그 외에는 사용이 편하고 상품이 다채로워 대체로 만족스럽습니다,3,"['검색', '후', '검색', '결과', '화면', '다른', '키', '워드', '재', '검색', '점', '다시', '게', '은근', '짜증', '그', '외', '사용', '상품', '채', '워', '대체로']","['채', '워', '상품', '은근', '외', '화면', '키', '점', '다시', '워드', '대체로']", 채 워 상품 은근 외 화면 키 점 다시 워드 대체로,0
3703,2021-09-28,쿠팡보다 편해요 샛별 배송 파이팅,5,"['쿠팡', '샛별', '배송', '파이팅']",['배송'], 배송,1
3704,2021-09-28,인터페이스가 깔끔하니,5,['인터페이스'],['인터페이스'], 인터페이스,1
3705,2021-09-28,배송 진짜 대박,5,"['배송', '진짜', '대박']","['배송', '대박']", 배송 대박,1
3706,2021-09-28,신선도 빠른 배송 참 좋아욛,5,"['신선도', '배송', '좋아욛']","['좋아욛', '배송', '신선도']", 좋아욛 배송 신선도,1
3707,2021-09-28,정성껏 보내주시는 느낌이 들어서 항상 감사한 마음이 들었습니다,5,"['정성껏', '느낌', '항상', '마음']","['느낌', '정성껏']", 느낌 정성껏,1
3708,2021-09-28,상품 검색할 때 불편함이 검색창 수정하려면 처음 주어 다시 써야 하는 불편함이 있어요,4,"['상품', '검색', '때', '검색', '창', '수정', '처음', '주어', '다시']","['다시', '상품', '수정', '창']", 다시 상품 수정 창,1
3709,2021-09-27,최고입니다 배송도 빠르고 만족스러워요,5,"['최고', '배송']",['배송'], 배송,1
3710,2021-09-27,사실 이런 온라인쇼핑 앱에 편견이 있었는데 꽤 만족하고 있습니다 진짜 너무,5,"['사실', '온라인쇼핑', '앱', '편견', '꽤', '진짜']","['꽤', '편견', '사실', '온라인쇼핑']", 꽤 편견 사실 온라인쇼핑,1
3711,2021-09-27,편리 고급 짐,5,"['편리', '고급', '짐']","['편리', '고급']", 편리 고급,1
3712,2021-09-27,한도 안 쇼핑을 안 한 이유가 과대포장 때문이었어요 제품 손상이나 변질의 우려가 있겠지만 훌륭한 아이디어가 도출되길 바랍니다 최대한 간소한 포장 부탁드려요,5,"['한도', '안', '쇼핑', '안', '이유', '과대', '포장', '때문', '제품', '손상', '변질', '우려', '아이디어', '도출', '최대한', '간소', '포장']","['한도', '포장', '간소', '제품', '아이디어', '도출', '최대한', '과대', '우려', '변질', '손상', '때문', '이유']", 한도 포장 간소 제품 아이디어 도출 최대한 과대 우려 변질 손상 때문 이유,1
3713,2021-09-27,0525샛별 배송 정말 편하고 좋습니다 밀키트가 더 다양하게 추가됐으면 좋겠습니다,5,"['샛별', '배송', '정말', '밀', '키트', '더', '추가']","['키트', '배송']", 키트 배송,1
3714,2021-09-26,고 연령자가 사용하기에도 편리함,5,"['고', '연령', '사용']","['연령', '고']", 연령 고,1
3715,2021-09-26,직장인의 식단 그 모든 것,5,"['직장인', '식단', '그', '모든', '것']","['직장인', '식단']", 직장인 식단,1
3716,2021-09-26,싱싱하고 배송도 빠르고 너무,5,['배송'],['배송'], 배송,1
3717,2021-09-25,절대 깔지 마세요,1,['절대'],['절대'], 절대,0
3718,2021-09-24,빠른 배송,5,['배송'],['배송'], 배송,1
3719,2021-09-24,가입 이용자라서 아이디 찾기도 안 나오고 몇 달 만에 쓰려니 로그인이 홀랑 없어졌네요 어이없어,1,"['가입', '이용자', '아이디', '찾기', '안', '몇', '달', '로그인', '홀랑']","['달', '홀랑', '이용자', '아이디', '찾기', '로그인']", 달 홀랑 이용자 아이디 찾기 로그인,0
3720,2021-09-24,신선하게 새벽 배송 너무,5,"['새벽', '배송']","['배송', '새벽']", 배송 새벽,1
3721,2021-09-24,편리하고 제품들도 신선하고 아주 좋은 거 같아요,4,"['제품', '아주', '거']",['제품'], 제품,1
3722,2021-09-24,빠름 버벅거리지 않음,5,['버벅거리'],['버벅거리'], 버벅거리,1
3723,2021-09-24,신선하고 종류가 다양하며 퀄리티 좋은 밀키트 제품이 많아서,5,"['종류', '퀄리티', '밀', '키트', '제품']","['제품', '키트', '종류', '퀄리티']", 제품 키트 종류 퀄리티,1
3724,2021-09-24,상품 설명 페이지 들어갔다가 뒤로 가기 하면 관련 상품들이 뜨는 페이지가 아닌 메인화면이 나와서 매번 검색을 해야 해요 안 그럴 때도 있는데 대부분 다시 검색해야 해서 불편하네요,4,"['상품', '설명', '페이지', '뒤', '가기', '관련', '상품', '페이지', '메인', '화면', '매번', '검색', '해', '안', '때', '대부분', '다시', '검색']","['설명', '상품', '화면', '페이지', '다시', '메인', '대부분', '관련']", 설명 상품 화면 페이지 다시 메인 대부분 관련,1
3725,2021-09-24,사용하기 편하고 배송도 빠르고 모두 만족,5,"['사용', '배송', '모두', '만족']","['배송', '만족']", 배송 만족,1
3726,2021-09-24,저녁에 시켜도 아침에 오니 좋습니다,5,"['저녁', '아침', '오니']","['오니', '아침', '저녁']", 오니 아침 저녁,1
3727,2021-09-24,왜 이제야 사용했나,5,"['왜', '이제야', '사용']",['이제야'], 이제야,1
3728,2021-09-24,오후에 두문 했는데 새벽에 도착,5,"['오후', '문', '새벽', '도착']","['문', '도착', '오후', '새벽']", 문 도착 오후 새벽,1
3729,2021-09-24,회원가입했으니 캐시점,3,"['회원', '가입', '캐', '시점']","['회원', '캐', '시점']", 회원 캐 시점,0
3730,2021-09-24,도하요,5,['도하'],['도하'], 도하,1
3731,2021-09-24,다양한 식재료들이 있어,5,"['식', '재료']",['재료'], 재료,1
3732,2021-09-24,신선하고 깔끔한 배송이 맘에 듭니다,5,"['배송', '맘', '듭니']","['배송', '맘', '듭니']", 배송 맘 듭니,1
3733,2021-09-23,새벽에 빨리 배송되니 너무 편하네요,5,"['새벽', '배송']","['배송', '새벽']", 배송 새벽,1
3734,2021-09-23,정말  진짜 새벽 배송이라고 해서 별 기대 안 하고 시켰는데 진짜 아침에 와서 아주,5,"['정말', '진짜', '새벽', '배송', '별', '기대', '안', '진짜', '아침', '아주']","['아침', '별', '배송', '새벽']", 아침 별 배송 새벽,1
3735,2021-09-23,남자 혼자 얘들 둘 키우는데 늦게 안 것을 후회합니다 고맙습니다 가격은 조금 비싼데 품질이 확실히,5,"['남자', '혼자', '얘', '둘', '안', '것', '후회', '가격', '조금', '품질']","['남자', '얘', '가격', '후회', '품질']", 남자 얘 가격 후회 품질,1
3736,2021-09-23,카테고리가 좀 더 세밀화되었으면 좋겠어요 무엇보다 검색했을 때 연관되어 나오는 상품이 적어요 예를 들어 일본이라고 검색하면 일본에서 수입되는 식품이 다 나왔으면 좋겠는데 상품 란에 꼭 일본이라고 적혀있어야 노출되는 게 아쉽네요,4,"['카테고리', '좀', '더', '세밀화', '무엇', '검색', '때', '연관', '상품', '예', '일본', '검색', '일본', '수입', '식품', '상품', '란', '꼭', '일본', '노출', '게']","['노출', '상품', '연관', '세밀화', '카테고리', '란', '일본', '수입', '식품']", 노출 상품 연관 세밀화 카테고리 란 일본 수입 식품,1
3737,2021-09-23,상품 받을 때마다 기분 좋아지는 건 저뿐인가요,5,"['상품', '때', '기분', '건', '뿐']","['상품', '뿐', '건']", 상품 뿐 건,1
3738,2021-09-23,배송도 빠르고 신선해요,5,['배송'],['배송'], 배송,1
3739,2021-09-23,빠른 배송 짱입니다,4,['배송'],['배송'], 배송,1
3740,2021-09-23,제품이 생각보다 저렴하고  감사합니다,5,"['제품', '생각']","['제품', '생각']", 제품 생각,1
3741,2021-09-23,좋은 음식 싸게 팔아주시니 감사합니다 메인화면에 조금 더 신경 쓰시면 더 좋은 쇼핑앱이 될 수 있겠어요,5,"['음식', '메인', '화면', '조금', '더', '신경', '쓰시', '더', '쇼핑', '앱', '수']","['쓰시', '화면', '음식', '메인', '신경']", 쓰시 화면 음식 메인 신경,1
3742,2021-09-23,경남 창원 택배로 받지만 포장 튼튼해서 만족합니다,5,"['경남', '창원', '택배', '포장']","['포장', '택배', '경남', '창원']", 포장 택배 경남 창원,1
3743,2021-09-23,여러모로,5,['모로'],['모로'], 모로,1
3744,2021-09-22,상품이 은근 매력 있네요,5,"['상품', '은근', '매력']","['매력', '상품', '은근']", 매력 상품 은근,1
3745,2021-09-22,카카오 페이지 가입 이벤트 머니는 언제 나오는 건가요 1주일 넘은 듯,1,"['카카오', '페이지', '가입', '이벤트', '언제', '건가', '주일', '듯']","['이벤트', '듯', '건가', '페이지', '주일', '카카오']", 이벤트 듯 건가 페이지 주일 카카오,0
3746,2021-09-22,주문 내역에서 검색 기능이 있었으면 좋겠습니다 예전에 샀던 물품 동일 제품으로 다시 사고 싶거나 케이스를 버려서 조리방법을 찾아봐야 할 때 같이 필요한 경우가 있거든요 지금 구매 횟수 순서대로 정렬되는 기능은 자주 사는 물건 몇몇을 제외하면 별로 필요가 없고요,4,"['주문', '역', '검색', '기능', '예전', '물품', '동일', '제품', '다시', '사고', '케이스', '조리', '방법', '때', '경우', '지금', '구매', '횟수', '순서대로', '정렬', '기능', '자주', '물건', '몇몇', '제외', '별로', '필요']","['조리', '다시', '기능', '필요', '순서대로', '지금', '제품', '케이스', '횟수', '방법', '주문', '몇몇', '별로', '물품', '역', '정렬', '동일', '예전', '구매']", 조리 다시 기능 필요 순서대로 지금 제품 케이스 횟수 방법 주문 몇몇 별로 물품 역 정렬 동일 예전 구매,1
3747,2021-09-22,정말 배송이 빨라서 좋은 거 같아요,5,"['정말', '배송', '빨', '거']",['배송'], 배송,1
3748,2021-09-22,다 좋은데  상품 개수가 별로 없어요 다양했으면 좋겠어요,4,"['상품', '개수', '별로']","['개수', '상품', '별로']", 개수 상품 별로,1
3749,2021-09-21,어쨌든 새벽 배송은 정말 편해요 앱도 쇼핑하기 편리하게 구성된 것 같아요,5,"['어쨌든', '새벽', '배송', '정말', '앱', '쇼핑', '구성', '것']","['구성', '어쨌든', '배송', '새벽']", 구성 어쨌든 배송 새벽,1
3750,2021-09-21,추석 명절 음식 먹어보려고 주문했는데 오배송이라 다 환불받고 재고 없어서 주문도 못하는 상황 마켓 컬리 샛별 배송은 가끔 늦게 와서 어쩔 수 없이 직장으로 출근했다가 외출 결재 올리고 다시 집에 와서 음식 냉장고에 넣어요 오배송일 때는 택배가 언제 오나 왜 안 오나 기다리다 스케줄 다 꼬이고 고객센터 전화하면 그제야 오배송이니 환불 처리해 주겠답니다 포장 최소화하고 냉동식품도 종이박스를 사용하는 등 환경을 생각하는 기업이라 좋다고 생각했는데 배송체계는 미흡합니다,4,"['추석', '명절', '음식', '주문', '배송', '환불', '재고', '주문', '상황', '마켓', '컬리', '샛별', '배송', '가끔', '수', '직장', '출근', '외출', '결재', '다시', '집', '음식', '냉장고', '배송', '일', '때', '택배', '언제', '오', '왜', '안', '오', '스케줄', '고객', '센터', '배송', '환불', '처리', '포장', '최소', '냉동식품', '종이', '박스', '사용', '등', '환경', '생각', '기업', '생각', '배송', '체계']","['종이', '다시', '배송', '스케줄', '처리', '기업', '직장', '최소', '명절', '센터', '냉동식품', '주문', '냉장고', '환경', '재고', '택배', '체계', '가끔', '상황', '포장', '생각', '추석', '결재', '집', '음식', '고객', '외출', '출근', '박스', '환불']", 종이 다시 배송 스케줄 처리 기업 직장 최소 명절 센터 냉동식품 주문 냉장고 환경 재고 택배 체계 가끔 상황 포장 생각 추석 결재 집 음식 고객 외출 출근 박스 환불,1
3751,2021-09-21,실제로 사용자 구 매건 가지고 물류 테스트 좀 그만했으면 냉동식품 시켰는데 종이가방 같은 거에 드라이아이스 하나 덜렁 넣어서 같이 패키징 하면 그게 냉동 유지가 되나요 밖으로는 물 다 줄줄 새서 현관 청소까지 해야 하고 제품 잘못된 거 보내신 거 그냥 환불 교환 처리해 주셔도 뒷정리는 다 소비자 몫인데 유저들 실제 오더 대상으로 테스트 그만하셨으면 좋겠습니다 서비스에 대한 로열티가 정말 뚝뚝 떨어지는 경험 반복 중,1,"['실제', '사용자', '구', '가지', '물류', '테스트', '좀', '냉동식품', '종이가방', '거', '드라이아이스', '하나', '덜렁', '패키징', '그게', '냉동', '유지', '밖', '물', '줄줄', '현관', '청소', '제품', '거', '거', '그냥', '환불', '교환', '처리', '뒷정리', '소비자', '몫', '유저', '실제', '대상', '테스트', '서비스', '대한', '로열티', '정말', '뚝뚝', '경험', '반복', '중']","['덜렁', '패키징', '교환', '대상', '종이가방', '경험', '드라이아이스', '뒷정리', '실제', '밖', '그게', '냉동', '로열티', '처리', '제품', '사용자', '대한', '반복', '소비자', '가지', '물류', '청소', '현관', '줄줄', '그냥', '몫', '유지', '유저', '테스트', '서비스', '냉동식품', '환불']", 덜렁 패키징 교환 대상 종이가방 경험 드라이아이스 뒷정리 실제 밖 그게 냉동 로열티 처리 제품 사용자 대한 반복 소비자 가지 물류 청소 현관 줄줄 그냥 몫 유지 유저 테스트 서비스 냉동식품 환불,0
3752,2021-09-20,좋습니다 아아,5,['아아'],['아아'], 아아,1
3753,2021-09-20,조금씩 판매해서  샛별 배송도 너무 좋고요,5,"['판매', '샛별', '배송']","['배송', '판매']", 배송 판매,1
3754,2021-09-20,호,5,['호'],['호'], 호,1
3755,2021-09-20,여기 계란 끝내줌 다이   게 신선 이것 때문에 쇼핑함 배송 너무 빠름 부담스러움,5,"['여기', '계란', '게', '신선', '것', '때문', '쇼핑', '함', '배송', '움']","['계란', '배송', '때문', '신선', '움']", 계란 배송 때문 신선 움,1
3756,2021-09-19,상품이 더 많았으면 좋겠어요,3,"['상품', '더']",['상품'], 상품,0
3757,2021-09-19,싱싱하게 빨리 배송되어 좋습니다,5,['배송'],['배송'], 배송,1
3758,2021-09-19,제품이 마음에 들어서 재 구매했어요,5,"['제품', '마음', '재', '구매']","['제품', '구매']", 제품 구매,1
3759,2021-09-18,제발 가로보기 좀 지원해 주세요 태블릿으로 보기 너무 불편합니다,1,"['제발', '가로', '보기', '좀', '지원', '태블릿', '보기']","['보기', '가로', '지원', '태블릿']", 보기 가로 지원 태블릿,0
3760,2021-09-18,신선하게 빠른 배송만족합니딘,4,"['배송', '딘']","['딘', '배송']", 딘 배송,1
3761,2021-09-17,편의성 좋고 특히 한 달 혜택 너무  쿠팡처럼 와우 회원제하고 무료배송 적립금 향상 제도 있으면 좋겠어요,5,"['편의', '달', '혜택', '쿠팡', '와우', '회원', '제하', '무료', '배송', '적립금', '향상', '제도']","['무료', '혜택', '배송', '제하', '향상', '편의', '와우', '달', '회원', '적립금', '제도']", 무료 혜택 배송 제하 향상 편의 와우 달 회원 적립금 제도,1
3762,2021-09-17,새벽에 배송이 빨리 와서 너무 편해서,5,"['새벽', '배송']","['배송', '새벽']", 배송 새벽,1
3763,2021-09-17,합리적 가격 포장과 배송에 만족하여 기분 좋게 자주 애용하고 있어요,5,"['합리', '가격', '포장', '배송', '기분', '자주', '애용']","['가격', '합리', '포장', '배송']", 가격 합리 포장 배송,1
3764,2021-09-17,추천해요,5,['추천'],['추천'], 추천,1
3765,2021-09-17,분명 제가 시킨 게 아닌데 자꾸 다른 사람이 배송 시킨 게 카톡으로 연락 오네요 세 번 정도를 문의 넣었는데 달라지는 게 없어요 카톡 울릴 때마다 지지해요 언제 수정해 주시는데요 전 그 사람이 구매할 때마다 메시지를 받아야 하나요,1,"['분명', '제', '게', '자꾸', '다른', '사람', '배송', '게', '카톡', '연락', '세', '번', '정도', '문의', '게', '카톡', '때', '지지', '언제', '수정', '전', '그', '사람', '구매', '때', '메시지', '하나요']","['카톡', '하나요', '배송', '분명', '구매', '메시지', '연락', '수정', '지지', '문의', '자꾸', '정도']", 카톡 하나요 배송 분명 구매 메시지 연락 수정 지지 문의 자꾸 정도,0
3766,2021-09-17,신선한 재료와 상품 포장이 완벽해요,5,"['재료', '상품', '포장']","['포장', '상품', '재료']", 포장 상품 재료,1
3767,2021-09-16,곰팡이 핀 쌀 먹게 생겼습니다 처음부터 하자 있는 물에 젖은 쌀 주고 곰팡이가 너무 많이 펴서 11상담했는데 신선제품 7일 지나서 해당사항 없다는 말만 계속하고 땡입니다,1,"['곰팡이', '핀', '쌀', '처음', '하자', '물', '쌀', '곰팡이', '상담', '신선', '제품', '해당', '사항', '말', '계속', '땡']","['하자', '제품', '핀', '계속', '곰팡이', '쌀', '신선', '상담', '사항', '땡']", 하자 제품 핀 계속 곰팡이 쌀 신선 상담 사항 땡,0
3768,2021-09-15,가격도 저렴한 거 같고 반찬 위주로 나온 것들도 괜찮아 보이네요 밀키트도 괜찮아 보여요  먹어보진 않았지만 담에 주문해 보려고요 그리고 남자 모델 박서준 씨가 너무 맘에 들어서 앞으로 이용 마니 해보렵니다,5,"['가격', '거', '반찬', '위주', '것', '밀', '키트', '담', '주문', '남자', '모델', '박서준', '씨', '맘', '앞', '이용', '해보렵니']","['남자', '맘', '반찬', '씨', '가격', '담', '키트', '박서준', '모델', '위주', '해보렵니', '주문']", 남자 맘 반찬 씨 가격 담 키트 박서준 모델 위주 해보렵니 주문,1
3769,2021-09-15,트렌디하고 느낌 있는 쇼핑,5,"['트렌디', '느낌', '쇼핑']","['느낌', '트렌디']", 느낌 트렌디,1
3770,2021-09-15,사용하기 편하고 클레임 발생 시 처리가 매끄러워,5,"['사용', '클레', '임', '발생', '시', '처리']","['클레', '발생', '시', '처리']", 클레 발생 시 처리,1
3771,2021-09-15,보기 편해서,4,['보기'],['보기'], 보기,1
3772,2021-09-14,한번 사용해 보니 계속 쓰게 돼요,5,"['한번', '사용', '계속']","['계속', '한번']", 계속 한번,1
3773,2021-09-14,평점 군이라든지 가격순이라든지 정렬 기능이 있었으면 합니다,4,"['평점', '군', '가격', '순이', '정렬', '기능']","['가격', '평점', '정렬', '군', '순이', '기능']", 가격 평점 정렬 군 순이 기능,1
3774,2021-09-14,좋은 제품 빠른 배송,5,"['제품', '배송']","['제품', '배송']", 제품 배송,1
3775,2021-09-14,신선도면에서 너무 좋음요,5,"['신선', '도면', '음']","['음', '도면', '신선']", 음 도면 신선,1
3776,2021-09-14,평소 자주 쓰고 유용하게 이용하는데도 리뷰 작성은 안 했던 것 같아서 작성해요 늘 편하게 잘 쓰고 있습니다,5,"['평소', '자주', '이용', '리뷰', '작성', '안', '것', '작성', '늘']","['작성', '리뷰', '평소']", 작성 리뷰 평소,1
3777,2021-09-14,비싸다는 소문과 달리 합리적 가격도 많고,5,"['소문', '달리', '합리', '가격']","['가격', '합리', '달리', '소문']", 가격 합리 달리 소문,1
3778,2021-09-14,할인쿠폰 많이 줘서 고마워요,5,"['할인', '쿠폰']","['쿠폰', '할인']", 쿠폰 할인,1
3779,2021-09-13,새벽 배송 개꿀띠,5,"['새벽', '배송', '개꿀띠']","['배송', '개꿀띠', '새벽']", 배송 개꿀띠 새벽,1
3780,2021-09-13,타어 풀보다 상품이 다양하지 않다는 거 말고는 상품의 질은,4,"['풀', '상품', '거', '상품', '질']",['상품'], 상품,1
3781,2021-09-13,비번 아이디 까먹어서 찾기 하는데 아이디 찾기는 이름 메일치고 성공했는데 비번 알려니까 없는 정보래요 아이디도 뒷부분이이고 이름 자주 쓰던 아이디 메일 적었고 그래서 아이디를 잘못 쳐서 그랬나 했지만 알 방법이 없어요 요즘으로 쉽게 아는 방법도 많던데 이런 것 좀 해결해 주세요,1,"['비번', '아이디', '찾기', '아이디', '찾기', '이름', '메일', '비번', '정보', '요', '아이디', '부분', '이름', '자주', '아이디', '메일', '아이디', '잘못', '알', '방법', '요즘', '방법', '것', '좀', '해결']","['정보', '부분', '아이디', '찾기', '잘못', '메일', '비번', '이름', '방법']", 정보 부분 아이디 찾기 잘못 메일 비번 이름 방법,0
3782,2021-09-13,컬리 중독됨,5,"['컬리', '중독']",['중독'], 중독,1
3783,2021-09-12,고퀄리티 빠르고 신선한 상품 너무  편리하고요,5,"['퀄리티', '상품']","['상품', '퀄리티']", 상품 퀄리티,1
3784,2021-09-12,신속하게 배달해 주니,4,"['배달', '주니']",['배달'], 배달,1
